rollupcode,lineofbusiness,statecode,state,high_risk,coexisting_condition,60plus_age_old,70plus_age_old,80plus_age_old,60plus_age,70plus_age,80plus_age,asthma,cancer,liver_disease,chronic_kidney_disease,copd,ischemic_heart_disease,diabetes,heart_failure,hypertension,2plus_high_risk,anxiety,bipolar,depression,sud,oud,pct_adult_smoke,bh_high_needs_old,bh_high_needs,any_bh_conditions,high_risk_high_bh_old,high_risk_high_bh,high_risk_any_bh,nf_beds_rate,pct_nf_poor_rating,pop_density,pct_below_poverty,pct_income_below_50,pct_snap_benefits,pct_severe_housing_problems,pct_food_insecure,pct_uninsured,pct_unemployed,pct_children_from_single_parent_households,pct_children_on_free_or_reduced_lunchs,acute_hosp_all_beds_rate,pcp_rate,pcp_mlp_rate,any_bhprovider_rate,bh_psychiatrist_rate,bh_psychologist_rate,sdoh_percent_rank,sdoh_quintile,AnyCCorAge60+_percent_rank,AnyCCorAge60+_quintile,HighneedsBH_percentile,HighneedsBH_quintile,population,Members in Sample,Weighted Members in Sample,Pop Weight Factor,Sufficient Data?,Pct. Black,pct_white,pct_black_v2,pct_nativeamerican,pct_asian,pct_nativehawaiian,pct_othrace,pct_2races,pct_hispanic,pct_minority,pct_medicare,pct_medicaid,homeless_rate,pct_obese,pct_alcoholuse,violentcrime_rate,pct_rural,pct_jobsatrisk,incarcerated_rate,nursinghome_rate,high_risk_log,coexisting_condition_log,60plus_age_old_log,70plus_age_old_log,80plus_age_old_log,60plus_age_log,70plus_age_log,80plus_age_log,asthma_log,cancer_log,liver_disease_log,chronic_kidney_disease_log,copd_log,ischemic_heart_disease_log,diabetes_log,heart_failure_log,hypertension_log,2plus_high_risk_log,anxiety_log,bipolar_log,depression_log,sud_log,oud_log,pct_adult_smoke_log,bh_high_needs_old_log,bh_high_needs_log,any_bh_conditions_log,high_risk_high_bh_old_log,high_risk_high_bh_log,high_risk_any_bh_log,nf_beds_rate_log,pct_nf_poor_rating_log,pop_density_log,pct_below_poverty_log,pct_income_below_50_log,pct_snap_benefits_log,pct_severe_housing_problems_log,pct_food_insecure_log,pct_uninsured_log,pct_unemployed_log,pct_children_from_single_parent_households_log,pct_children_on_free_or_reduced_lunchs_log,acute_hosp_all_beds_rate_log,pcp_rate_log,pcp_mlp_rate_log,any_bhprovider_rate_log,bh_psychiatrist_rate_log,bh_psychologist_rate_log,sdoh_percent_rank_log,sdoh_quintile_log,AnyCCorAge60+_percent_rank_log,AnyCCorAge60+_quintile_log,HighneedsBH_percentile_log,HighneedsBH_quintile_log,population_log,Members in Sample_log,Weighted Members in Sample_log,Pop Weight Factor_log,Sufficient Data?_log,Pct. Black_log,pct_white_log,pct_black_v2_log,pct_nativeamerican_log,pct_asian_log,pct_nativehawaiian_log,pct_othrace_log,pct_2races_log,pct_hispanic_log,pct_minority_log,pct_medicare_log,pct_medicaid_log,homeless_rate_log,pct_obese_log,pct_alcoholuse_log,violentcrime_rate_log,pct_rural_log,pct_jobsatrisk_log,incarcerated_rate_log,nursinghome_rate_log,neighborhood_stress_score,algorex_sdoh_composite_score,social_isolation_score,transportation_access_score,food_access_score,unstable_housing_score,aces_score,public_transit_access_score,vehicle_access_score,state_govt_assistance,large_households,homeless_indicator
CY2017,All,GA,Georgia,0.337258345,0.224185919,0.244444243,0.106169091,0.035154503,0.187511143,0.084546866,0.027438062,0.043657446,0.018706135,0.008274394,0.049854009,0.027566587,0.04555457,0.074311553,0.023452161,0.160757781,0.119025035,0.071839133,0.010569105,0.056704152,0.009657646,0.006660442,0.175,0.043012423,0.011279912,0.210425797,0.018707402,0.005241384,0.109374889,3038.840999,0.491620112,182,0.169,0.077,0.145,0.169,0.144,0.155,0.039,0.375670013,0.627999992,180.2064081,84.21199151,209.3291909,142.1144748,12.09610028,20.06541108,0.6525,4,0.32,2,0.06,1,10519475,446292,455234,0.962850283,1,0.313,0.532,0.31,0.002,0.039,0,0.003,0.02,0.094,0.445,0.168980855,0.174188843,102.3659443,0.32,0.144,387,0.249,0.367,1114,358,-0.472037295,-0.649391669,-0.611820187,-0.974001901,-1.454019038,-0.726972918,-1.072902486,-1.561646574,-1.359941675,-1.728015936,-2.082263803,-1.302299912,-1.559617,-1.341468048,-1.128943662,-1.629817133,-0.793827997,-0.924361682,-1.143638918,-1.975961788,-1.24638514,-2.015128718,-2.176496949,-0.756961951,-1.366406092,-1.947694291,-0.676901019,-1.727986521,-2.280554056,-0.961082375,3.482707977,-0.308370359,2.260071388,-0.772113295,-1.113509275,-0.838631998,-0.772113295,-0.841637508,-0.809668302,-1.408935393,-0.42519347,-0.202040362,2.25577023,1.925373938,2.320829795,2.152638314,1.082645379,1.302448062,-0.185419484,0.602059991,-0.494850022,0.301029996,-1.22184875,0,7.021994066,5.649619102,5.658234691,-0.016441238,0,-0.504455662,-0.274088368,-0.508638306,-2.698970004,-1.408935393,,-2.522878745,-1.698970004,-1.026872146,-0.351639989,-0.772162498,-0.758979665,2.010155497,-0.494850022,-0.841637508,2.587710965,-0.603800653,-0.435333936,3.046885191,2.553883027,-0.12,5.82,2.94,6.42,2.98,3.2,4.76,0.46,0.72,0.52,1.2,0.9
CY2017,All,HI,Hawaii,0.355930817,0.174375412,0.290044383,0.117538158,0.044776423,0.236193495,0.114805676,0.047990582,0.027767992,0.017569754,0.011058041,0.047289674,0.014020272,0.033187371,0.060163671,0.017979308,0.114060576,0.091453139,0.039017882,0.00754965,0.034840167,0.017925314,0.005283343,0.128,0.045571039,0.016287104,0.167825651,0.016232107,0.004682642,0.079371716,1775.950547,0.204545455,221,0.103,0.05,0.114,0.271,0.113,0.046,0.024,0.291739998,0.494029999,140.1884279,115.0769032,192.7327107,249.708439,24.33778025,57.18674956,0.26,2,0.66,4,0.1,1,1420491,73248,73253,0.999901281,1,0.018,0.221,0.017,0.001,0.368,0.093,0.001,0.194,0.104,0.583,0.192340915,0.229414529,451.0226792,0.237,0.211,284,0.081,0.436,437,382,-0.448634409,-0.758514753,-0.537535541,-0.92982112,-1.348950603,-0.626732067,-0.940036642,-1.318843979,-1.556455524,-1.755234319,-1.956321804,-1.32523368,-1.853243561,-1.47902715,-1.220665672,-1.745227028,-0.94286444,-1.038801383,-1.408736309,-2.122073182,-1.457919772,-1.746533228,-2.277091194,-0.89279003,-1.34131107,-1.788156134,-0.77514166,-1.789625103,-2.329509012,-1.10033423,3.249430868,-0.689210166,2.344392274,-0.987162775,-1.301029996,-0.943095149,-0.567030709,-0.946921557,-1.337242168,-1.619788758,-0.535004024,-0.306246679,2.146712166,2.060988166,2.28495543,2.39743322,1.386280965,1.757295412,-0.585026652,0.301029996,-0.180456064,0.602059991,-1,0,6.152438486,4.864795771,4.864825415,-4.29E-05,0,-1.744727495,-0.655607726,-1.769551079,-3,-0.434152181,-1.031517051,-3,-0.71219827,-0.982966661,-0.234331445,-0.715928323,-0.639379082,2.65419838,-0.625251654,-0.675717545,2.45331834,-1.091514981,-0.360513511,2.640481437,2.582063363,-0.16,6.64,2.46,4.06,2.53,2.46,4.99,1.66,1.13,4.09,0.9,10
CY2017,All,ID,Idaho,0.324911955,0.17060521,0.268002583,0.120048704,0.041253032,0.210503677,0.097520513,0.033366335,0.035711196,0.017869073,0.007290128,0.036243238,0.024129016,0.033638601,0.053309636,0.018271513,0.108368603,0.087742357,0.079697023,0.015628642,0.082970486,0.009624002,0.00762099,0.143,0.067614171,0.013479624,0.234854099,0.022248425,0.004807755,0.104826564,2554.764095,0.219512195,21,0.145,0.06,0.113,0.151,0.123,0.118,0.028,0.249519997,0.463149986,165.8043593,89.29783543,214.7371597,255.5848857,7.542046912,17.37687608,0.37625,2,0.18,1,0.6,3,1754208,76829,77925,0.959357474,1,0.007,0.822,0.006,0.011,0.014,0.001,0.001,0.021,0.124,0.156,0.201345501,0.160512859,139.6787088,0.293,0.166,221,0.294,0.362,772,307,-0.488234309,-0.76800771,-0.57186102,-0.920642524,-1.384544126,-0.676740314,-1.010904022,-1.476691498,-1.447195605,-1.747897977,-2.137264846,-1.440773009,-1.617460389,-1.473162074,-1.273194283,-1.738225489,-0.965096525,-1.056790703,-1.098557901,-1.806078757,-1.081076366,-2.016644295,-2.117988608,-0.844663963,-1.169962272,-1.870322227,-0.629201856,-1.652700728,-2.318057627,-0.979528649,3.407350804,-0.658541348,1.322219295,-0.838631998,-1.22184875,-0.946921557,-0.821023053,-0.910094889,-0.928117993,-1.552841969,-0.602894643,-0.334278345,2.219595945,1.950840932,2.331907204,2.407535168,0.877489229,1.239971704,-0.424523491,0.301029996,-0.744727495,0,-0.22184875,0.477121255,6.244081087,4.88552518,4.891676811,-0.018019537,0,-2.15490196,-0.085128182,-2.22184875,-1.958607315,-1.853871964,-3,-3,-1.677780705,-0.906578315,-0.806875402,-0.69605807,-0.794490169,2.145130212,-0.53313238,-0.779891912,2.344392274,-0.53165267,-0.441291429,2.8876173,2.487138375,-0.08,5.8,2.82,5.54,2.84,3.18,4.75,0.13,0.02,3.59,1,2.68
CY2017,All,IL,Illinois,0.330507098,0.21063326,0.245600589,0.10659193,0.040663409,0.208687488,0.099491034,0.038174793,0.044177322,0.021576275,0.009472451,0.044849496,0.027580576,0.044549185,0.06805487,0.02442475,0.142033531,0.110674111,0.075204645,0.01355681,0.065576752,0.01273004,0.006667413,0.155,0.058144758,0.017679267,0.217801681,0.025311833,0.007777729,0.108502536,4865.168199,0.426002766,229,0.135,0.062,0.133,0.173,0.109,0.079,0.043,0.323699989,0.507330017,211.9331355,123.2950947,223.8900135,229.2033172,16.15773308,35.39609317,0.545,3,0.24,2,0.4,2,12741080,617485,621321,0.983745155,1,0.143,0.616,0.14,0.001,0.053,0,0.002,0.018,0.17,0.365,0.173406161,0.217767967,79.34170424,0.297,0.214,403,0.115,0.357,585,635,-0.480819209,-0.676473051,-0.609770596,-0.972275674,-1.390796215,-0.680503589,-1.002216053,-1.418223304,-1.354800614,-1.666023531,-2.023537633,-1.348242433,-1.559396668,-1.351160237,-1.167140791,-1.612169873,-0.847609116,-0.955953958,-1.123755334,-1.867842491,-1.183250098,-1.895170232,-2.176042643,-0.809668302,-1.235489433,-1.752535747,-0.661938773,-1.596676404,-2.109147199,-0.964560111,3.687097859,-0.370587581,2.359835482,-0.869666232,-1.207608311,-0.876148359,-0.761953897,-0.962573502,-1.102372909,-1.366531544,-0.489857315,-0.294709441,2.326198863,2.090945799,2.350034723,2.360220899,1.208380429,1.54895533,-0.263603498,0.477121255,-0.619788758,0.301029996,-0.397940009,0.301029996,7.105206243,5.790626412,5.793316033,-0.007117394,0,-0.844663963,-0.210419288,-0.853871964,-3,-1.27572413,,-2.698970004,-1.744727495,-0.769551079,-0.437707136,-0.760935477,-0.662006002,1.899501525,-0.527243551,-0.669586227,2.605305046,-0.93930216,-0.447331784,2.767155866,2.802773725,-0.09,5.75,2.68,4.04,3.01,2.93,4.67,2.44,1.9,2.21,1.3,1.03
CY2017,All,IN,Indiana,0.3448506,0.229829432,0.253573671,0.111808566,0.042108558,0.212082515,0.09939802,0.037025046,0.054330995,0.020218398,0.010018159,0.04856478,0.037360927,0.053765954,0.0740224,0.025154279,0.156897832,0.124716393,0.09899957,0.015321675,0.090537806,0.016439813,0.010019381,0.218,0.077979626,0.01848261,0.278856989,0.030151643,0.007975073,0.133419965,5328.071958,0.376404494,186,0.146,0.066,0.115,0.132,0.133,0.096,0.034,0.336889992,0.485880013,226.8982698,91.90528932,207.8489748,169.0549342,10.37128286,19.68427154,0.4975,3,0.4,2,0.84,5,6691878,321394,325567,0.9796259,1,0.093,0.795,0.092,0.002,0.022,0,0.001,0.02,0.068,0.184,0.190212654,0.221868651,82.71324854,0.334,0.176,385,0.276,0.37,814,634,-0.462369014,-0.638594356,-0.595895842,-0.951524923,-1.375629631,-0.673495135,-1.002622268,-1.431504398,-1.264952341,-1.694253259,-1.99921208,-1.313678574,-1.427582357,-1.269492644,-1.130636838,-1.599388126,-0.804383057,-0.904076458,-1.004366692,-1.814693754,-1.043170034,-1.784103127,-1.999159108,-0.661543506,-1.108018852,-1.7332367,-0.554618466,-1.520689018,-2.098265347,-0.874779178,3.726570082,-0.4243452,2.269512944,-0.835647144,-1.180456064,-0.93930216,-0.879426069,-0.876148359,-1.017728767,-1.468521083,-0.47251189,-0.313470966,2.355831184,1.963340507,2.317747887,2.228027851,1.015832479,1.294119347,-0.303206915,0.477121255,-0.397940009,0.301029996,-0.075720714,0.698970004,6.825548015,5.507037765,5.512640378,-0.008939741,0,-1.031517051,-0.099632871,-1.036212173,-2.698970004,-1.657577319,,-3,-1.698970004,-1.167491087,-0.735182177,-0.720760596,-0.653904057,1.917575078,-0.476253533,-0.754487332,2.58546073,-0.559090918,-0.431798276,2.910624405,2.802089258,-0.09,5.61,3.1,6.2,3.19,3.17,4.67,0.2,0.79,0.66,1.1,0.77
CY2017,All,IA,Iowa,0.350281839,0.229061696,0.261282811,0.121246175,0.048983241,0.227884191,0.11215263,0.045925633,0.051374388,0.022216716,0.008843777,0.047144729,0.036724701,0.049197603,0.07457639,0.024092588,0.154063429,0.122466638,0.112509711,0.017507103,0.108797186,0.020535504,0.004988181,0.171,0.092735497,0.021411298,0.303237193,0.033736092,0.008789122,0.138625573,6000.08782,0.304147465,56,0.12,0.054,0.112,0.121,0.109,0.055,0.025,0.292950001,0.41276001,237.3880008,114.2361603,231.8397538,168.5640816,11.28891871,16.25989143,0.13625,1,0.48,3,0.98,5,3156145,155950,156568,0.992930464,1,0.034,0.861,0.034,0.003,0.024,0.001,0.001,0.018,0.059,0.12,0.200121741,0.221958422,74.24388298,0.332,0.221,282,0.36,0.349,509,882,-0.455582379,-0.640047528,-0.58288916,-0.916331953,-1.309952483,-0.642285802,-0.950190539,-1.337944847,-1.289253339,-1.653320137,-2.053362217,-1.326566856,-1.435041731,-1.308056056,-1.127398643,-1.618116546,-0.81230044,-0.911982204,-0.948809991,-1.756785713,-0.963382337,-1.687494634,-2.302057796,-0.76700389,-1.032753996,-1.669357004,-0.518217532,-1.471905228,-2.056054494,-0.858156646,3.778157607,-0.516915799,1.748188027,-0.920818754,-1.26760624,-0.950781977,-0.91721463,-0.962573502,-1.259637311,-1.602059991,-0.533206496,-0.384302386,2.375458763,2.057803597,2.365187907,2.226765039,1.052652346,1.211117641,-0.865663489,0,-0.318758763,0.477121255,-0.008773924,0.698970004,6.499156947,5.192985379,5.194703004,-0.003081165,0,-1.468521083,-0.064996849,-1.468521083,-2.522878745,-1.619788758,-3,-3,-1.744727495,-1.229147988,-0.920818754,-0.698705728,-0.653728371,1.870660678,-0.478861916,-0.655607726,2.450249108,-0.443697499,-0.457174573,2.706717782,2.945468585,-0.08,5.65,2.89,7.03,3.22,3.2,4.88,0.18,0.6,1.52,1.2,0.64
CY2017,All,KS,Kansas,0.328347152,0.199899745,0.258227484,0.112517757,0.04439172,0.211485518,0.101287277,0.040490227,0.039707716,0.021322666,0.007508157,0.041938056,0.027998752,0.04995014,0.063593023,0.022824775,0.13547622,0.107198261,0.078931595,0.012710969,0.07734364,0.009266342,0.004629296,0.174,0.062471557,0.012774167,0.23655139,0.023676182,0.005465501,0.114387048,4918.913466,0.361445783,35,0.128,0.055,0.086,0.131,0.127,0.101,0.034,0.292119999,0.486100006,251.0830561,106.6526162,246.1240711,224.0152627,13.56833413,39.91294226,0.30375,2,0.22,2,0.48,3,2911505,131480,132618,0.984316219,1,0.058,0.761,0.056,0.007,0.028,0.001,0.001,0.029,0.117,0.209,0.183838186,0.129584134,81.99544049,0.332,0.187,364,0.258,0.339,689,724,-0.483666746,-0.69918776,-0.587997536,-0.948778934,-1.352698027,-0.674719366,-0.994445105,-1.39264979,-1.401125093,-1.671158496,-2.124466655,-1.377391705,-1.552861326,-1.30146329,-1.19659053,-1.641593495,-0.868136929,-0.96981226,-1.102749121,-1.89582134,-1.111575393,-2.033091675,-2.334485049,-0.759450752,-1.20431767,-1.893667419,-0.626074496,-1.62568833,-2.26237004,-0.941623148,3.691869182,-0.441956838,1.544068044,-0.89279003,-1.259637311,-1.065501549,-0.882728704,-0.896196279,-0.995678626,-1.468521083,-0.53443871,-0.313274374,2.399817406,2.027971513,2.39115409,2.350277609,1.13252653,1.601113744,-0.517483713,0.301029996,-0.657577319,0.301029996,-0.318758763,0.477121255,6.46411754,5.118859695,5.122602474,-0.006865359,0,-1.236572006,-0.118615343,-1.251811973,-2.15490196,-1.552841969,-3,-3,-1.537602002,-0.931814138,-0.679853714,-0.735564275,-0.887448169,1.913789703,-0.478861916,-0.728158393,2.561101384,-0.588380294,-0.469800302,2.838219222,2.859738566,-0.16,5.65,3.2,5.33,3.07,3.13,4.74,0.03,0.36,0.27,1.1,1.08
CY2017,All,KY,Kentucky,0.370828877,0.264263727,0.255282576,0.115697734,0.040427396,0.218643107,0.102307462,0.03579295,0.065409829,0.02055213,0.011118953,0.053149323,0.052451492,0.062972346,0.085652861,0.028937743,0.190311299,0.149199973,0.128397338,0.016535313,0.09932812,0.022495313,0.02884451,0.246,0.091594339,0.017829251,0.330971638,0.037060998,0.008172909,0.168127554,3978.558241,0.445614035,113,0.183,0.079,0.161,0.139,0.149,0.064,0.043,0.345900002,0.593860016,281.9380631,93.88894615,251.2218672,232.0779247,12.95097885,27.09986674,0.66375,4,0.9,5,0.96,5,4468402,222767,225285,0.983087736,1,0.08,0.848,0.079,0.002,0.014,0.001,0.001,0.02,0.036,0.131,0.20959385,0.267658987,92.19379185,0.338,0.173,222,0.416,0.371,997,600,-0.430826454,-0.577962444,-0.592978826,-0.936675147,-1.393324231,-0.660264209,-0.990092691,-1.446202506,-1.184356986,-1.687143162,-1.953936106,-1.274502263,-1.280242154,-1.200850127,-1.067258126,-1.538535345,-0.720535426,-0.826231255,-0.89144398,-1.78158758,-1.002927784,-1.64790796,-1.539936834,-0.609064893,-1.038131367,-1.748866897,-0.480209221,-1.43108289,-2.087623317,-0.774361105,3.59972572,-0.351041139,2.053078443,-0.73754891,-1.102372909,-0.793174124,-0.8569852,-0.826813732,-1.193820026,-1.366531544,-0.461049435,-0.226315914,2.450153712,1.972614464,2.400057439,2.365633832,1.112302594,1.432967155,-0.177995466,0.602059991,-0.045757491,0.698970004,-0.017728767,0.698970004,6.650152238,5.347850856,5.352732276,-0.007407722,0,-1.096910013,-0.071604148,-1.102372909,-2.698970004,-1.853871964,-3,-3,-1.698970004,-1.443697499,-0.882728704,-0.678621465,-0.572418169,1.964701677,-0.4710833,-0.761953897,2.346352974,-0.380906669,-0.43062609,2.998695158,2.77815125,-0.09,5.84,3.18,5.82,3.58,3.36,4.6,0.21,1.06,1.27,1.1,0.89
CY2017,All,LA,Louisiana,0.342400224,0.24122565,0.238583267,0.104979241,0.036405473,0.206752443,0.094828562,0.033342153,0.045935033,0.018451848,0.009152279,0.051090205,0.033071918,0.060516799,0.077474056,0.028094397,0.179980677,0.133159359,0.090199361,0.018217906,0.076363432,0.021179579,0.011384529,0.231,0.075899861,0.023678195,0.278079905,0.031303235,0.01043544,0.132432982,5183.823081,0.54676259,107,0.196,0.088,0.16,0.159,0.165,0.096,0.049,0.44276001,0.613499985,264.4173501,82.14928784,196.5064144,317.9612738,12.60866125,13.57360981,0.9175,5,0.36,2,0.8,4,4659978,230165,231627,0.991511804,1,0.322,0.588,0.32,0.005,0.017,0,0.002,0.017,0.05,0.393,0.186144797,0.314860144,63.06474955,0.354,0.196,540,0.268,0.383,1373,540,-0.46546596,-0.617576515,-0.622360019,-0.978896572,-1.438833322,-0.684549351,-1.023060834,-1.477006355,-1.337855967,-1.733960132,-2.038470749,-1.291662355,-1.480540618,-1.218124052,-1.110843707,-1.551380285,-0.744774119,-0.875628304,-1.044796539,-1.739501543,-1.117114561,-1.674082677,-1.943684932,-0.63638802,-1.119759019,-1.625651402,-0.555830394,-1.504410778,-1.981489218,-0.878003842,3.714650171,-0.262201208,2.029383778,-0.707743929,-1.055517328,-0.795880017,-0.798602876,-0.782516056,-1.017728767,-1.30980392,-0.353831611,-0.212185444,2.422289949,1.914603803,2.293376731,2.502374228,1.100668977,1.132695361,-0.037393927,0.698970004,-0.443697499,0.301029996,-0.096910013,0.602059991,6.668383866,5.362039283,5.364789182,-0.003702111,0,-0.492144128,-0.230622674,-0.494850022,-2.301029996,-1.769551079,,-2.698970004,-1.769551079,-1.301029996,-0.40560745,-0.730149099,-0.501882311,1.799786675,-0.450996738,-0.707743929,2.73239376,-0.571865206,-0.416801226,3.137670537,2.73239376,-0.08,5.9,3.24,5.29,3.45,3.29,4.73,0.29,1.45,0.74,1.4,1.34
CY2017,All,ME,Maine,0.424049752,0.262024762,0.326753213,0.148695921,0.056118572,0.270352255,0.127555028,0.047732127,0.065946932,0.027471696,0.012758239,0.053303238,0.041289685,0.056878681,0.079463085,0.026861722,0.168802067,0.1380422,0.131133659,0.016862945,0.108520521,0.01663894,0.014201687,0.173,0.079969157,0.018182498,0.336637832,0.039647526,0.008698439,0.182724046,2617.028677,0.247311828,43,0.129,0.05,0.153,0.15,0.129,0.102,0.034,0.32355999,0.457639999,207.0430731,138.6301477,324.1720157,505.1279622,24.05729244,42.55133601,0.39625,2,1,5,0.86,5,1338404,67710,68000,0.978590682,1,0.013,0.934,0.013,0.006,0.011,0,0.001,0.02,0.016,0.046,0.254638171,0.191202098,158.3270559,0.299,0.202,125,0.613,0.36,320,593,-0.372583186,-0.581657665,-0.485780133,-0.827700945,-1.250893389,-0.568070004,-0.894302416,-1.321189208,-1.180805404,-1.561114528,-1.894209266,-1.273246408,-1.38415843,-1.245050483,-1.099834578,-1.57086615,-0.77262224,-0.859988128,-0.882285821,-1.773066576,-0.96448813,-1.778874344,-1.847660063,-0.761953897,-1.097077482,-1.740346451,-0.472837079,-1.401783907,-2.060558679,-0.738204297,3.417808482,-0.606755112,1.633468456,-0.88941029,-1.301029996,-0.815308569,-0.823908741,-0.88941029,-0.991399828,-1.468521083,-0.490045187,-0.339476024,2.316060705,2.141857686,2.510775521,2.70340141,1.381246748,1.6289132,-0.402030725,0.301029996,0,0.698970004,-0.065501549,0.698970004,6.126587226,4.830652814,4.832508913,-0.009398924,0,-1.886056648,-0.029653124,-1.886056648,-2.22184875,-1.958607315,,-3,-1.698970004,-1.795880017,-1.337242168,-0.594076494,-0.718507347,2.199555136,-0.524328812,-0.694648631,2.096910013,-0.212539525,-0.443697499,2.505149978,2.773054693,-0.06,5.92,3.18,5.84,3.55,3.07,4.73,0.08,1.07,4.17,0.8,1.39
CY2017,All,MD,Maryland,0.348189003,0.237363823,0.240919997,0.104957394,0.037968497,0.207695428,0.096208088,0.035078584,0.055460587,0.022099434,0.009794252,0.048416309,0.025020489,0.045348644,0.073424908,0.020750244,0.162502747,0.120692134,0.080689153,0.016082427,0.071546124,0.017342141,0.016496117,0.138,0.064125198,0.020299735,0.239098613,0.028129184,0.008691386,0.118604051,3290.331318,0.318584071,622,0.097,0.047,0.109,0.165,0.107,0.07,0.039,0.342220001,0.459259987,176.7154836,116.2426312,254.4829713,265.6736177,26.18377777,39.20895639,0.40375,3,0.46,3,0.54,3,6042718,272383,272480,0.998584636,1,0.297,0.514,0.293,0.002,0.062,0,0.003,0.028,0.098,0.455,0.17252241,0.219300313,109.421507,0.31,0.166,459,0.128,0.334,655,484,-0.45818495,-0.624585472,-0.618127151,-0.978986961,-1.420576594,-0.682573064,-1.016788418,-1.454957944,-1.256015538,-1.655618849,-2.009028726,-1.315008322,-1.601704207,-1.343435695,-1.134156589,-1.682976792,-0.789139293,-0.918321034,-1.093184843,-1.793648411,-1.145413889,-1.760897287,-1.782618272,-0.860120914,-1.192971281,-1.692509641,-0.621422943,-1.550842866,-2.060910964,-0.925900477,3.517239631,-0.496775942,2.793790385,-1.013228266,-1.327902142,-0.962573502,-0.782516056,-0.970616222,-1.15490196,-1.408935393,-0.465694612,-0.337941391,2.247274604,2.065365432,2.405658727,2.42434843,1.418032306,1.593385283,-0.393887465,0.477121255,-0.337242168,0.477121255,-0.26760624,0.477121255,6.781232327,5.435179999,5.435334631,-0.00061512,0,-0.527243551,-0.289036881,-0.53313238,-2.698970004,-1.207608311,,-2.522878745,-1.552841969,-1.008773924,-0.341988603,-0.763154484,-0.658960749,2.039102692,-0.508638306,-0.779891912,2.661812686,-0.89279003,-0.476253533,2.8162413,2.684845362,-0.09,5.71,2.7,3.67,2.8,2.66,4.82,2.22,1.37,2.04,1.2,2.19
CY2017,All,MA,Massachusetts,0.332546725,0.193718979,0.2618775,0.115599415,0.045862921,0.221354067,0.106763308,0.042307296,0.044981006,0.021436812,0.009611062,0.041652559,0.024189892,0.040001225,0.057552541,0.019831248,0.1241177,0.099651861,0.09454535,0.017010297,0.079844063,0.017582778,0.017770663,0.137,0.085390461,0.01769656,0.252813834,0.034771926,0.008611912,0.113718546,4191.565428,0.376657825,884,0.111,0.052,0.123,0.177,0.09,0.033,0.033,0.310900002,,193.9369766,182.1684914,364.3811699,651.1551453,42.81725457,78.7855159,0.31125,2,0.26,2,0.9,5,6902149,351258,351268,0.999907937,1,0.074,0.722,0.068,0.001,0.064,0,0.008,0.021,0.116,0.249,0.195544207,0.227909751,272.0596867,0.247,0.213,384,0.08,0.336,421,669,-0.478147325,-0.712827829,-0.581901814,-0.937044364,-1.338538289,-0.654912494,-0.971577978,-1.373584726,-1.346970836,-1.668839801,-2.017228621,-1.380358312,-1.616366071,-1.397926709,-1.239935497,-1.702649954,-0.906166281,-1.001514586,-1.024359826,-1.769288104,-1.097757371,-1.754912507,-1.750296369,-0.863279433,-1.068590642,-1.752111156,-0.597199165,-1.458771253,-2.06490042,-0.944168702,3.62237625,-0.424053006,2.946452265,-0.954677021,-1.283996656,-0.910094889,-0.752026734,-1.045757491,-1.48148606,-1.48148606,-0.507379275,,2.287660621,2.260473262,2.561555926,2.813684477,1.631618817,1.896446383,-0.50689064,0.301029996,-0.585026652,0.301029996,-0.045757491,0.698970004,6.83898433,5.545626224,5.545638588,-4.00E-05,0,-1.13076828,-0.141462802,-1.167491087,-3,-1.193820026,,-2.096910013,-1.677780705,-0.935542011,-0.603800653,-0.708755045,-0.642237094,2.434664194,-0.607303047,-0.671620397,2.584331224,-1.096910013,-0.473660723,2.624282096,2.825426118,-0.07,5.89,2.7,4.22,2.54,2.77,4.73,2.73,2.62,2.93,1.2,2.34
